Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
13/03/2017,CESAR,VALLEDUPAR (CT),Lunes,0:20:00,CASA CAMPO,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,44,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,20001000,1
13/03/2017,CHOCÓ,QUIBDÓ (CT),Lunes,21:15:00,LAS TERRAZAS,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27001000,1
13/03/2017,CHOCÓ,SAN JOSÉ DEL PALMAR,Lunes,11:00:00,CGTO LA ITALIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,ANALFABETA,27660000,1
13/03/2017,CÓRDOBA,CERETÉ,Lunes,21:30:00,VILLA CELINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23162000,1
13/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:00:00,EL AMPARO E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,1
13/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:35:00,ESTRELLA E-13,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,68,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
13/03/2017,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Lunes,10:40:00,JUAN JOSE,URBANA,VEHICULO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,25843000,1
13/03/2017,META,SAN MARTÍN,Lunes,17:10:00,PEDRO DAZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50689000,1
13/03/2017,META,VILLAVICENCIO (CT),Lunes,15:02:00,RELIQUIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,1
13/03/2017,NARIÑO,LEIVA,Lunes,10:30:00,VEREDA LAS CAÑADAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52405000,1
13/03/2017,NARIÑO,POLICARPA,Lunes,11:00:00,VEREDA NUEVA ESPERANZA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52540000,1
13/03/2017,NARIÑO,RICAURTE,Lunes,0:00:00,VEREDA PALPIS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,ETNIA INDIGENA,-,PRIMARIA,52612000,1
13/03/2017,NARIÑO,SAMANIEGO,Lunes,1:20:00,VDA SANTA CATALINA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52678000,1
13/03/2017,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,9:40:00,BARRIO LA VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,1
13/03/2017,SANTANDER,BARRANCABERMEJA,Lunes,23:19:00,CORTIJILLO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,68081000,1
13/03/2017,TOLIMA,IBAGUÉ (CT),Lunes,15:10:00,JARDIN SANTANDER,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
13/03/2017,TOLIMA,PALOCABILDO,Lunes,18:16:00,VRDA. REPOSO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,73520000,1
13/03/2017,TOLIMA,PLANADAS,Lunes,1:35:00,CENTRO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,73555000,1
13/03/2017,VALLE,CALI (CT),Lunes,19:00:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
13/03/2017,VALLE,CALI (CT),Lunes,6:30:00,VALLADO E15,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
13/03/2017,VALLE,CALI (CT),Lunes,1:30:00,ALTO JORDAN E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
13/03/2017,VALLE,CALI (CT),Lunes,5:40:00,EL POBLADO II E13,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
13/03/2017,VALLE,CALI (CT),Lunes,19:12:00,VILLA LUZ E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
13/03/2017,VALLE,YUMBO,Lunes,22:00:00,CRUCES E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76892000,1
13/03/2017,VALLE,YUMBO,Lunes,8:30:00,JUAN PABLO II E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76892000,1
14/03/2017,ANTIOQUIA,CAUCASIA,Martes,23:20:00,LA YE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,1
14/03/2017,ANTIOQUIA,EL BAGRE,Martes,14:10:00,BOMBA ABAJO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5250000,1
14/03/2017,ANTIOQUIA,GUATAPÉ,Martes,9:00:00,LA PEÑA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5321000,1
14/03/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,5:50:00,ALCONES  S.A.P.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,31,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,1
14/03/2017,ANTIOQUIA,PUERTO BERRÍO,Martes,0:21:00,EL OASIS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
14/03/2017,CALDAS,MANIZALES (CT),Martes,3:15:00,CERVANTES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,17001000,1
14/03/2017,CALDAS,VICTORIA,Martes,20:00:00,VDA ISAZA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17867000,1
14/03/2017,GUAJIRA,MAICAO,Martes,13:20:00,OVIDIO MEJIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,44430000,1
14/03/2017,NARIÑO,SAN ANDRES DE TUMACO,Martes,2:00:00,LA CANCHA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
14/03/2017,NORTE DE SANTANDER,CHINÁCOTA,Martes,18:00:00,VEREDA URENGUE BLONAY,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54172000,1
14/03/2017,QUINDÍO,MONTENEGRO,Martes,19:00:00,LA BALASTRERA,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,63470000,1
14/03/2017,VALLE,CALI (CT),Martes,19:58:00,SAN LUIS E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
14/03/2017,VALLE,CALI (CT),Martes,5:18:00,OLAYA HERRERA E4,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
14/03/2017,VALLE,CALI (CT),Martes,21:57:00,PETECUY III E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
14/03/2017,VALLE,GUADALAJARA DE BUGA,Martes,19:11:00,ALTO BONITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76111000,1
14/03/2017,VALLE,TULUÁ,Martes,13:00:00,La Inmaculada,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76834000,1
15/03/2017,ANTIOQUIA,EL CARMEN DE VIBORAL,Miércoles,10:00:00,BETANIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5148000,1
15/03/2017,ANTIOQUIA,PEÑOL,Miércoles,21:00:00,VILLA ROCA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,30,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5541000,1
15/03/2017,ANTIOQUIA,SOPETRÁN,Miércoles,7:20:00,LLANO DE MONTAÑA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5761000,1
15/03/2017,ANTIOQUIA,TURBO,Miércoles,18:05:00,CGTO. CURRULAO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
15/03/2017,BOLÍVAR,SAN JACINTO,Miércoles,16:00:00,SECTOR RURAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13654000,1
15/03/2017,CAUCA,BOLÍVAR,Miércoles,12:30:00,VDA LAS MINAS,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19100000,1
15/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:42:00,VILLA SUAITA E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
15/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:54:00,VILLA SONIA E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
15/03/2017,SANTANDER,BUCARAMANGA (CT),Miércoles,23:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,68001000,1
15/03/2017,SANTANDER,SUCRE,Miércoles,10:00:00,VRDA  MATA DE GUADUA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,68773000,1
15/03/2017,SANTANDER,SUCRE,Miércoles,10:00:00,VRDA  MATA DE GUADUA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,68773000,1
15/03/2017,TOLIMA,IBAGUÉ (CT),Miércoles,21:01:00,LAS BRISAS,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
15/03/2017,TOLIMA,IBAGUÉ (CT),Miércoles,21:01:00,LAS BRISAS,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73001000,1
15/03/2017,TOLIMA,PALOCABILDO,Miércoles,20:00:00,VRDA. ABEJAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,73520000,1
15/03/2017,VALLE,ANSERMANUEVO,Miércoles,18:37:00,VIA ANSERMANUEVO-ARGELIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76041000,1
15/03/2017,VALLE,CALI (CT),Miércoles,21:55:00,MOJICA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,1
15/03/2017,VALLE,CALI (CT),Miércoles,14:06:00,EL CALVARIO E3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,1
15/03/2017,VALLE,GUACARÍ,Miércoles,14:50:00,CORREGIMIENTO DE GUABAS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,76318000,1
16/03/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,14:25:00,BENDICION DE DIOS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8001000,1
16/03/2017,ATLÁNTICO,GALAPA,Jueves,20:30:00,VILLA OLIMPICA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8296000,1
16/03/2017,BOLÍVAR,CARTAGENA (CT),Jueves,21:40:00,EL CAMPESTRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
16/03/2017,BOLÍVAR,MAGANGUÉ,Jueves,17:40:00,BARRIO SANTA RITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,13430000,1
16/03/2017,BOLÍVAR,MAGANGUÉ,Jueves,17:40:00,BARRIO SANTA RITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,13430000,1
16/03/2017,PUTUMAYO,ORITO,Jueves,20:10:00,"VDA, SIBERIA",RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86320000,1
16/03/2017,PUTUMAYO,PUERTO ASÍS,Jueves,5:00:00,VDA AGUA BLANCA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,86568000,1
16/03/2017,TOLIMA,IBAGUÉ (CT),Jueves,10:48:00,PICALEÑA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,47,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73001000,1
16/03/2017,VALLE,SEVILLA,Jueves,20:00:00,VDA TOTORO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76736000,1
17/03/2017,ANTIOQUIA,ABEJORRAL,Viernes,8:40:00,EL PLAN,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5002000,1
17/03/2017,ANTIOQUIA,PUERTO BERRÍO,Viernes,18:30:00,EL OASIS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
17/03/2017,BOLÍVAR,CARTAGENA (CT),Viernes,7:15:00,EL RECREO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
17/03/2017,BOLÍVAR,SAN PABLO,Viernes,16:50:00,SAN PABLITO,URBANA,LOTE BALDIO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,13670000,1
17/03/2017,CESAR,SAN DIEGO,Viernes,21:00:00,VEREDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,20750000,1
17/03/2017,CESAR,SAN DIEGO,Viernes,21:00:00,VEREDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,9,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,20750000,1
17/03/2017,CESAR,SAN DIEGO,Viernes,21:00:00,VEREDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,20750000,1
17/03/2017,CÓRDOBA,MONTERÍA (CT),Viernes,8:25:00,COLON,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23001000,1
17/03/2017,CÓRDOBA,SAN ANTERO,Viernes,12:00:00,VEREDA LAS NUBES,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,69,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23672000,1
17/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:40:00,LINTERAMA E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
17/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,18:40:00,MILLÁN LOS SAUCES E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
17/03/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:35:00,CASTILLA LA NUEVA E-8,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
17/03/2017,CUNDINAMARCA,COTA,Viernes,19:31:00,LA ESPERANZA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25214000,1
17/03/2017,CUNDINAMARCA,SOACHA,Viernes,21:10:00,COMPARTIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25754000,1
17/03/2017,CUNDINAMARCA,SOACHA,Viernes,5:30:00,COMPARTIR,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25754000,1
17/03/2017,GUAJIRA,DIBULLA,Viernes,18:50:00,VEREDA EL PANTANO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,44090000,1
17/03/2017,GUAJIRA,RIOHACHA (CT),Viernes,11:10:00,URB. LA MANO DE DIOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,16,MASCULINO,UNION LIBRE,COLOMBIA,DELINCUENCIA,-,PRIMARIA,44001000,1
17/03/2017,META,PUERTO GAITÁN,Viernes,20:30:00,PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50568000,1
17/03/2017,NARIÑO,SAN ANDRES DE TUMACO,Viernes,23:30:00,LA CANCHA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
17/03/2017,NORTE DE SANTANDER,TIBÚ,Viernes,18:10:00,BARRIO LA UNION,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,54810000,1
17/03/2017,NORTE DE SANTANDER,TIBÚ,Viernes,18:10:00,BARRIO LA UNION,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,28,FEMENINO,UNION LIBRE,VENEZUELA,AMA DE CASA,-,PRIMARIA,54810000,1
17/03/2017,NORTE DE SANTANDER,TIBÚ,Viernes,18:10:00,BARRIO LA UNION,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54810000,1
17/03/2017,PUTUMAYO,MOCOA (CT),Viernes,6:15:00,VDA. EL MESON,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO TAXI,16,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86001000,1
17/03/2017,QUINDÍO,LA TEBAIDA,Viernes,21:37:00,EL CANTARITO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63401000,1
17/03/2017,SANTANDER,GIRÓN,Viernes,21:00:00,ALTOS DE ANDINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,68307000,1
17/03/2017,SUCRE,SAN BENITO ABAD,Viernes,7:25:00,CALLE NUEVA,URBANA,INSTALACIONES GUBERNAMENTALES,CUERDA/SOGA/CADENA,A PIE,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70678000,1
17/03/2017,TOLIMA,LÉRIDA,Viernes,7:00:00,VRDA. LAS DELICIAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73408000,1
17/03/2017,VALLE,CALI (CT),Viernes,13:11:00,POTRERO GRANDE E21,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,64,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
17/03/2017,VALLE,YUMBO,Viernes,20:15:00,BELLAVISTA E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76892000,1
